01.01.01.06.1.00562;SU.02247/1997;2463
01.01.01.06.1.00564;GS.02542/1997;2172
01.01.01.06.1.00565;SU.00003/1998;2285
01.01.01.06.1.00566;SU.00004/1998;2464
01.01.01.06.1.00567;SU.00005/1998;2160
01.01.01.06.1.00568;SU.00079/2017;2238
01.01.01.06.1.00569;SU.00013/1998;2465
01.01.01.06.1.00570;SU.00020/1998;2687
01.01.01.06.1.00571;SU.00086/2006;223
01.01.01.06.1.00572;SU.00022/1998;2324
01.01.01.06.1.00574;SU.00024/1998;24
01.01.01.06.1.00575;SU.00025/1998;null
01.01.01.06.1.00576;SU.00026/1998;null
01.01.01.06.1.00577;SU.00019/1998;19
01.01.01.06.1.00578;SU.00029/1998;2444
01.01.01.06.1.00579;SU.00030/1998;30
01.01.01.06.1.00580;SU.00031/1998;null
01.01.01.06.1.00581;SU.00032/1998;32
01.01.01.06.1.00583;SU.00035/1998;2445
01.01.01.06.1.00584;SU.00036/1998;2446
01.01.01.06.1.00585;SU.00037/1998;2316
01.01.01.06.1.00587;SU.00039/1998;null
01.01.01.06.1.00588;GS.00020/2002;null
01.01.01.06.1.00589;SU.00002/1999;null
01.01.01.06.1.00590;SU.00003/1999;2447
01.01.01.06.1.00591;SU.00004/1999;43
01.01.01.06.1.00592;SU.00005/1999;44
01.01.01.06.1.00593;SU.00007/1999;46
01.01.01.06.1.00594;SU.00008/1999;47
01.01.01.06.1.00595;SU.00006/1999;2448
01.01.01.06.1.00596;SU.00009/1999;null
01.01.01.06.1.00597;SU.00099/2018;2269
01.01.01.06.1.00598;SU.01513/1997;2449
01.01.01.06.1.00599;SU.00013/1999;2450
01.01.01.06.1.00600;SU.00014/1999;2451
01.01.01.06.1.00601;SU.01745/1996;2668
01.01.01.06.1.00603;SU.00016/1999;2653
01.01.01.06.1.00605;SU.00095/1980;2176
01.01.01.06.1.00606;SU.00967/1995;null
01.01.01.06.1.00607;SU.00002/2000;2246
01.01.01.06.1.00608;SU.00003/2000;2440
01.01.01.06.1.00609;SU.00004/2000;2248
01.01.01.06.1.00611;SU.00005/2000;2441
01.01.01.06.1.00612;SU.00006/2000;65
01.01.01.06.1.00613;SU.00007/2000;66
01.01.01.06.1.00614;SU.00010/2000;69
01.01.01.06.1.00615;SU.00011/2000;70
