4474;6433;17/10/2013;01010904102290;ILIE;Ulee Kareng;Peralihan Hak - Jual Beli;01010904.02314;SU.00063/2011;;6550/2013;
4475;6435;17/10/2013;01010809102060;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;01010809.01394;SU.00023/2009;;6540/2013;
4476;6437;17/10/2013;01010107100084;PEUNAYONG;Kuta Alam;Peralihan Hak - Pembagian Hak Bersama;01010107.02334;GS.00091/1979;;6551/2013;
4477;6438;17/10/2013;01010806100202;LAMTEUMEN TIMUR;Jaya Baru;Peralihan Hak - Hibah;01010806.02248;GS.01442/1995;;6554/2013;
4478;6439;17/10/2013;01010608102193;LAM DOM;Lueng Bata;Peralihan Hak - Pewarisan;01010608.02204;SU.00001/2010;;6547/2013;
4479;6442;17/10/2013;01010107102266;PEUNAYONG;Kuta Alam;Perubahan Hak Atas Tanah;01010107.;SU.00060/1986;;6567/2013;
4480;6449;18/10/2013;01010301102069;PUNGE JURONG;Meuraxa;Roya;01010301.01234;SU.00009/2009;;6584/2013;
4481;6450;18/10/2013;01010806100526;LAMTEUMEN TIMUR;Jaya Baru;Roya;01010806.00267;SU.00020/2004;;6577/2013;
4482;6451;18/10/2013;01010710100896;LAMLAGANG;Banda Raya;Roya;01010710.00396;SU.00053/2004;;6578/2013;
4483;6452;18/10/2013;01010606102402;BATOH;Lueng Bata;Roya;01010606.02413;SU.00019/2010;;6579/2013;
4484;6453;18/10/2013;01010902102049;LAMTEH;Ulee Kareng;Roya;01010902.02052;SU.00010/2007;;6585/2013;
4485;6454;18/10/2013;01010106100704;LAKSANA;Kuta Alam;Roya;01010106.00175;SU.00037/2002;;6583/2013;
4486;6456;18/10/2013;01010406102121;PINEUNG;Syah Kuala;Peralihan Hak - Jual Beli;01010406.01035;SU.00002/2009;;6580/2013;
4487;6462;21/10/2013;01010701100199;LHONG RAYA;Banda Raya;Peralihan Hak - Jual Beli;01010701.02414;GS.02292/1996;;6588/2013;
4488;6463;21/10/2013;01010109100627;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;01010109.02118;GS.00762/1996;;6599/2013;
4489;6464;21/10/2013;01010305110131;ALUE DEAH TEUNGOH;Meuraxa;Roya;01010305.00026;PLL.00013/2005;;6610/2013;
4490;6467;21/10/2013;01010305110130;ALUE DEAH TEUNGOH;Meuraxa;Roya;01010305.00203;SU.00130/2005;;6609/2013;
4491;6468;21/10/2013;01010505100440;MERDUATI;Kuta Raja;Roya;01010505.02138;SU.00012/1999;;6600/2013;
4492;6469;21/10/2013;01010106100701;LAKSANA;Kuta Alam;Roya;01010106.00169;SU.00031/2002;;6608/2013;
4493;6470;21/10/2013;01010506110411;LAMPASEH KOTA;Kuta Raja;Roya;01010506.02018;SU.00020/2010;;6601/2013;
4494;6471;21/10/2013;01010309110474;BLANG OI;Meuraxa;Roya;01010309.01385;SU.00474/2006;;6607/2013;
4495;6472;21/10/2013;01010904102302;ILIE;Ulee Kareng;Roya;01010904.02329;SU.00075/2011;;6602/2013;
4496;6473;21/10/2013;01010706100216;PEUNYEURAT;Banda Raya;Roya;01010706.00070;SU.00004/2001;;6604/2013;
4497;6474;21/10/2013;01010304102053;LAMBUNG;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;01010304.00183;SU.00013/2007;;6605/2013;
4498;6478;21/10/2013;01010304102141;LAMBUNG;Meuraxa;Peralihan Hak - Pembagian Hak Bersama;01010304.00171;SU.00041/2009;;6606/2013;
4499;6480;21/10/2013;01010206100141;SEUTUI;Baiturrahman;Roya;01010206.02064;SU.00009/1984;;6614/2013;
4500;6481;21/10/2013;01010311110191;LAMJABAT;Meuraxa;Sertipikat Pengganti Karena Rusak;01010311.00467;SU.00051/2011;;5638/2013;
4501;6494;22/10/2013;01010803110151;LAMJAME;Jaya Baru;Peralihan Hak - Jual Beli;01010803.00434;SU.00434/2006;;6621/2013;
4502;6496;22/10/2013;01010905102027;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;01010905.02029;SU.00003/2006;;6617/2013;
4503;6497;22/10/2013;01010111100548;LAMBARO SKEP;Kuta Alam;Peralihan Hak - Jual Beli;01010111.00151;SU.00034/2003;;6640/2013;
4504;6498;22/10/2013;01010409100091;RUKOH;Syah Kuala;Peralihan Hak - Pembagian Hak Bersama;01010409.02251;GS.00226/1985;;6618/2013;
4505;6499;22/10/2013;01010905100046;PANGO DEAH;Ulee Kareng;Peralihan Hak - Pewarisan;01010905.00046;SU.00022/2001;;6643/2013;
4506;6500;22/10/2013;01010903100388;LAMBHUK;Ulee Kareng;Roya;01010903.00078;SU.00028/2000;;6623/2013;
4507;6501;22/10/2013;01010107100171;PEUNAYONG;Kuta Alam;Roya;01010107.02337;SU.00015/1984;;6624/2013;
4508;6503;22/10/2013;01010502102007;PEULANGGAHAN;Kuta Raja;Roya;01010502.00726;SU.00005/2007;;6628/2013;
4509;6504;22/10/2013;01010203102032;NEUSU JAYA;Baiturrahman;Roya;01010203.02048;SU.00002/2009;;6619/2013;
4510;6534;23/10/2013;01010107102267;PEUNAYONG;Kuta Alam;Perubahan Hak Atas Tanah;01010107.02008;SU.00006/2005;;6675/2013;
4511;6535;23/10/2013;01010705100268;LHONG CUT;Banda Raya;Peralihan Hak - Jual Beli;01010705.00111;SU.00017/2003;;6692/2013;
4512;6537;23/10/2013;01010204300469;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Jual Beli;01010204.02214;GS.00560/1996;;6695/2013;
4513;6539;23/10/2013;01010903100157;LAMBHUK;Ulee Kareng;Peralihan Hak - Pewarisan;01010903.02654;SU.00318/1992;;6664/2013;
4514;6540;23/10/2013;01010908100059;IE MASEN ULEE KARENG;Ulee Kareng;Peralihan Hak - Pewarisan;01010908.02332;SUS.00047/1983;;6694/2013;
4515;6541;23/10/2013;01010206102038;SEUTUI;Baiturrahman;Roya;01010206.00786;SU.00006/2007;;6674/2013;
4516;6544;24/10/2013;01010405100638;LAMGUGOB;Syah Kuala;Roya;01010405.02358;GS.00188/1993;;6698/2013;
4517;6545;24/10/2013;01010208100325;NEUSU ACEH;Baiturrahman;Roya;01010208.02306;SU.00027/1998;;6719/2013;
4518;6547;24/10/2013;01010606102153;BATOH;Lueng Bata;Roya;01010606.02162;SU.00021/2007;;6697/2013;
4519;6550;24/10/2013;01010308110127;COT LAM KUWEUH;Meuraxa;Peralihan Hak - Jual Beli;01010308.00609;SU.00012/2006;;6712/2013;
4520;6553;24/10/2013;01010601102171;LUENG BATA;Lueng Bata;Peralihan Hak - Jual Beli;01010601.02183;SU.00026/2009;;6715/2013;
4521;6554;24/10/2013;01010502110219;PEULANGGAHAN;Kuta Raja;Peralihan Hak - Pembagian Hak Bersama;01010502.00104;SU.00192/2005;;6714/2013;
4522;6556;24/10/2013;01010904102046;ILIE;Ulee Kareng;Peralihan Hak - Jual Beli;01010904.02044;SU.00019/2007;;6722/2013;
4523;6558;25/10/2013;01010407102071;IE MASEN KAYEE ADANG;Syah Kuala;Peralihan Hak - Jual Beli;01010407.02058;SU.00022/2007;;6727/2013;
4524;6559;25/10/2013;01010704100470;LAM ARA;Banda Raya;Peralihan Hak - Jual Beli;01010704.00236;;;6728/2013;
4525;6562;25/10/2013;01010209100215;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Hibah;01010209.00124;SU.00004/2004;;6726/2013;
4526;6564;25/10/2013;01010107301018;PEUNAYONG;Kuta Alam;Peralihan Hak - Jual Beli;01010107.02339;SU.01473/1996;;6741/2013;
4527;6565;25/10/2013;01010603100109;PANTEURIK;Lueng Bata;Peralihan Hak - Pewarisan;01010603.00053;SU.00001/2001;;6737/2013;
4528;6566;25/10/2013;01010809100218;PUNGE BLANG CUT;Jaya Baru;Roya;01010809.02238;GS.01742/1996;;6729/2013;
4529;6595;28/10/2013;01010407302005;IE MASEN KAYEE ADANG;Syah Kuala;Perubahan Hak Atas Tanah;01010407.02055;SU.00010/2007;;6759/2013;
4530;6596;28/10/2013;01010407302006;IE MASEN KAYEE ADANG;Syah Kuala;Perubahan Hak Atas Tanah;01010407.;GS.00032/1998;;6758/2013;
4531;6597;28/10/2013;01010315100202;PUNGE UJONG;Meuraxa;Roya;01010315.00078;SU.00014/2002;;6764/2013;
4532;6598;28/10/2013;01010710100598;LAMLAGANG;Banda Raya;Peralihan Hak - Lelang;01010710.00111;SU.00008/2000;;6762/2013;
4533;6599;28/10/2013;01010809102060;PUNGE BLANG CUT;Jaya Baru;Peralihan Hak - Jual Beli;01010809.01394;SU.00023/2009;;6763/2013;
4534;6600;28/10/2013;01010702102098;LAMPEUOT;Banda Raya;Peralihan Hak - Jual Beli;01010702.02106;SU.00012/2011;;6754/2013;
4535;6603;28/10/2013;01010102100048;BANDAR BARU;Kuta Alam;Peralihan Hak - Jual Beli;01010102.02115;GS.00124/1974;;6750/2013;
4536;6605;28/10/2013;01010801110295;LAMPOH DAYA;Jaya Baru;Peralihan Hak - Jual Beli;01010801.02115;SU.00239/2006;;6748/2013;
4537;6626;29/10/2013;01010401100989;JEULINGKE;Syah Kuala;Roya;01010401.11380;GS.01003/1997;;6772/2013;
4538;6627;29/10/2013;01010103100417;BEURAWE;Kuta Alam;Roya;01010103.00114;SU.00026/2000;;6782/2013;
4539;6628;29/10/2013;01010103100241;BEURAWE;Kuta Alam;Roya;01010103.02550;GS.01765/1995;;6783/2013;
4540;6629;29/10/2013;01010103100470;BEURAWE;Kuta Alam;Roya;01010103.00166;SU.00002/2002;;6784/2013;
4541;6630;29/10/2013;01010106100459;LAKSANA;Kuta Alam;Roya;01010106.00801;SU.00025/1983;;6788/2013;
4542;6631;29/10/2013;01010105102090;KEURAMAT;Kuta Alam;Roya;01010105.00856;SU.00033/2008;;6786/2013;
4543;6632;29/10/2013;01010402110066;TIBANG;Syah Kuala;Roya;01010402.00153;SU.00064/2008;;6785/2013;
4544;6635;29/10/2013;01010703100269;MIBO;Banda Raya;Peralihan Hak - Jual Beli;01010703.00168;;;6778/2013;
4545;6637;29/10/2013;01010104102029;KUTA ALAM;Kuta Alam;Peralihan Hak - Jual Beli;01010104.02032;SU.00006/2007;;6771/2013;
4546;6679;30/10/2013;01010502110280;PEULANGGAHAN;Kuta Raja;Peralihan Hak - Jual Beli;01010502.00954;SU.00009/2011;;6800/2013;
4547;6680;30/10/2013;01010608102193;LAM DOM;Lueng Bata;Peralihan Hak - Jual Beli;01010608.02204;SU.00001/2010;;6799/2013;
4548;6681;30/10/2013;01010710100782;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;01010710.00304;SU.00053/2002;;6797/2013;
4549;6682;30/10/2013;01010405100638;LAMGUGOB;Syah Kuala;Peralihan Hak - Jual Beli;01010405.02358;GS.00188/1993;;6817/2013;
4550;6683;30/10/2013;01010505100682;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;01010505.00329;SU.00064/2003;;6818/2013;
4551;6685;30/10/2013;01010207100188;ATEUK JAWO;Baiturrahman;Peralihan Hak - Hibah;01010207.02201;SU.00033/1998;;6824/2013;
4552;6686;30/10/2013;01010903100388;LAMBHUK;Ulee Kareng;Peralihan Hak - Jual Beli;01010903.00078;SU.00028/2000;;6831/2013;
4553;6687;30/10/2013;01010903100119;LAMBHUK;Ulee Kareng;Peralihan Hak - Jual Beli;01010903.02680;GS.00722/1987;;6823/2013;
4554;6690;30/10/2013;01010206102038;SEUTUI;Baiturrahman;Peralihan Hak - Jual Beli;01010206.00786;SU.00006/2007;;6819/2013;
4555;6691;30/10/2013;01010710100783;LAMLAGANG;Banda Raya;Peralihan Hak - Jual Beli;01010710.00305;SU.00054/2002;;6811/2013;
4556;6692;30/10/2013;01010204100122;KAMPUNG BARU;Baiturrahman;Peralihan Hak - Pewarisan;01010204.00336;SU.00067/2003;;6821/2013;
4557;6693;30/10/2013;01010502102032;PEULANGGAHAN;Kuta Raja;Peralihan Hak - Penetapan atau Putusan Pengadilan;01010502.00653;SU.00029/2008;;6822/2013;
4558;6695;30/10/2013;01010710102183;LAMLAGANG;Banda Raya;Roya;01010710.02186;SU.00002/2009;;6828/2013;
4559;6696;30/10/2013;01010504100001;GAMPONG PANDE;Kuta Raja;Roya;01010504.00750;GS.00113/1978;;6827/2013;
4560;6697;30/10/2013;01010405100027;LAMGUGOB;Syah Kuala;Roya;01010405.02362;PLL.00102/1978;;6826/2013;
4561;6698;30/10/2013;01010207102123;ATEUK JAWO;Baiturrahman;Roya;01010207.02126;SU.00027/2008;;6809/2013;
4562;6699;30/10/2013;01010710102234;LAMLAGANG;Banda Raya;Roya;01010710.02216;SU.00016/2010;;6807/2013;
4563;6700;30/10/2013;01010710100330;LAMLAGANG;Banda Raya;Roya;01010710.02428;GS.00594/1997;;6806/2013;
4564;6701;30/10/2013;01010710102130;LAMLAGANG;Banda Raya;Roya;01010710.02126;SU.00028/2007;;6805/2013;
4565;6702;30/10/2013;01010805100120;LAMTEUMEN BARAT;Jaya Baru;Roya;01010805.00063;SU.00007/2002;;6820/2013;
4566;6703;30/10/2013;01010506110167;LAMPASEH KOTA;Kuta Raja;Roya;01010506.00437;SU.00167/2005;;6834/2013;
4567;6704;30/10/2013;01010707100245;GEUCEU KAYEE JATOH;Banda Raya;Roya;01010707.00098;SU.00002/2002;;6835/2013;
4568;6731;01/11/2013;;RUKOH;Syah Kuala;Peralihan Hak - Hibah;;;BH686324;;Berkas No. 6638/2012 Selesai
4569;6732;01/11/2013;01010205100733;SUKARAMAI;Baiturrahman;Peralihan Hak - Pewarisan;;;8000164;6847/2013;Berkas No. 10250/2013 Selesai
4570;6733;01/11/2013;01010409100539;RUKOH;Syah Kuala;Peralihan Hak - Pewarisan;;;AT591644;6848/2013;Berkas No. 10251/2013 Selesai
4571;6734;01/11/2013;01010109110015;LAMPULO;Kuta Alam;Peralihan Hak - Pewarisan;;;846326;6846/2013;Berkas No. 10249/2013 Selesai
4572;6735;01/11/2013;01010109110016;LAMPULO;Kuta Alam;Peralihan Hak - Pewarisan;;;846327;6844/2013;Berkas No. 10247/2013 Selesai
4573;6736;01/11/2013;01010103100519;BEURAWE;Kuta Alam;Peralihan Hak - Pewarisan;;;AT596901;6843/2013;Berkas No. 10246/2013 Selesai
4574;6737;01/11/2013;01010802100242;EMPEROM;Jaya Baru;Peralihan Hak - Pembagian Hak Bersama;;;0;6839/2013;Berkas No. 10242/2013 Selesai
4575;6738;01/11/2013;;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Jual Beli;;;BH673734;6857/2013;Berkas No. 10260/2013 Selesai
4576;6739;01/11/2013;01010202100655;PEUNITI;Baiturrahman;Peralihan Hak - Jual Beli;;;0;6863/2013;Berkas No. 10266/2013 Selesai
4577;6740;01/11/2013;;ATEUK JAWO;Baiturrahman;Peralihan Hak - Jual Beli;;;bh762156;6864/2013;Berkas No. 10267/2013 Selesai
4578;6741;01/11/2013;;LAMTEUMEN TIMUR;Jaya Baru;Peralihan Hak - Jual Beli;;;0;6865/2013;Berkas No. 10268/2013 Selesai
4579;6742;01/11/2013;;MIBO;Banda Raya;Peralihan Hak - Jual Beli;;;BH762168;6856/2013;Berkas No. 10259/2013 Selesai
4580;6743;01/11/2013;01010505102067;MERDUATI;Kuta Raja;Peralihan Hak - Jual Beli;;;0;6859/2013;Berkas No. 10262/2013 Selesai
4581;6744;01/11/2013;01010606102153;BATOH;Lueng Bata;Peralihan Hak - Jual Beli;;;BA078015;6860/2013;Berkas No. 10263/2013 Selesai
4582;6745;01/11/2013;01010405101268;LAMGUGOB;Syah Kuala;Peralihan Hak - Hibah;;;0;6866/2013;Berkas No. 10269/2013 Selesai
4583;6746;01/11/2013;01010801100200;LAMPOH DAYA;Jaya Baru;Roya;;;0;6841/2013;Berkas No. 10244/2013 Selesai
4584;6747;01/11/2013;01010902100200;LAMTEH;Ulee Kareng;Roya;01.01.09.02.00076;;AM833035;6853/2013;Berkas No. 10256/2013 Selesai
4585;6748;01/11/2013;01010405100508;LAMGUGOB;Syah Kuala;Roya;;;0;6854/2013;Berkas No. 10257/2013 Selesai
4586;6749;01/11/2013;01010316100214;LAMPASEH ACEH;Meuraxa;Roya;01.01.03.16.00999;;0;6855/2013;Berkas No. 10258/2013 Selesai
4587;6750;01/11/2013;01010606100271;BATOH;Lueng Bata;Roya;;;0;6861/2013;Berkas No. 10264/2013 Selesai
4588;6751;01/11/2013;01010111100122;LAMBARO SKEP;Kuta Alam;Roya;;;0;6867/2013;Berkas No. 10271/2013 Selesai
4589;6752;01/11/2013;01010409100540;RUKOH;Syah Kuala;Peralihan Hak - Pewarisan;;;AT591645;6850/2013;Berkas No. 10253/2013 Selesai
4590;6753;01/11/2013;;LAMPULO;Kuta Alam;Pemecahan Bidang;01.01.01.09.02129;00059/2013;BH762094;5671/2013;Berkas No. 8525/2013 Selesai
4591;6754;01/11/2013;;LAMPULO;Kuta Alam;Pemecahan Bidang;01.01.01.09.02128;00058/2013;BH762093;5672/2013;Berkas No. 8525/2013 Selesai
4592;6755;01/11/2013;;LUENG BATA;Lueng Bata;Pemisahan Bidang;01.01.06.01.02402;00085/2013;BH761275;6209/2013;Berkas No. 9289/2013 Selesai
4593;6756;01/11/2013;;LHONG RAYA;Banda Raya;Pemisahan Bidang;01.01.07.01.02423;00066/2013;ag690826;6013/2013;Berkas No. 8967/2013 Selesai
4594;6757;01/11/2013;;EMPEROM;Jaya Baru;Pemisahan Bidang;01.01.08.02.02172;00073/2013;ba271580;6105/2013;Berkas No. 9139/2013 Selesai
4595;6758;01/11/2013;;JEULINGKE;Syah Kuala;Pemisahan Bidang;01.01.04.01.11376;00046/2013;0;6080/2013;Berkas No. 9079/2013 Selesai
4596;6759;01/11/2013;;JEULINGKE;Syah Kuala;Pemisahan Bidang;01.01.04.01.11375;00045/2013;BH762250;6081/2013;Berkas No. 9079/2013 Selesai
4597;6760;01/11/2013;;LAMPASEH KOTA;Kuta Raja;Pemisahan Bidang;01.01.05.06.02076;00033/2013;AY845920;6107/2013;Berkas No. 9141/2013 Selesai
4598;6761;01/11/2013;;LAMLAGANG;Banda Raya;Pemisahan Bidang;01.01.07.10.02426;00095/2013;0;5711/2013;Berkas No. 8562/2013 Selesai
4599;6762;01/11/2013;;LAMBARO SKEP;Kuta Alam;Penggabungan Bidang;01.01.01.11.02085;00041/2013;BH761317;6474/2013;Berkas No. 9663/2013 Selesai
4600;6763;01/11/2013;;COT MESJID;Lueng Bata;Pemisahan Bidang;01.01.06.02.02410;00066/2013;933444;6347/2013;Berkas No. 9501/2013 Selesai
4601;6764;01/11/2013;;COT MESJID;Lueng Bata;Pemisahan Bidang;01.01.06.02.02409;00065/2013;BH761301;6348/2013;Berkas No. 9501/2013 Selesai
4602;6765;01/11/2013;;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01.01.08.09.02236;00066/2013;06300;6296/2013;Berkas No. 9405/2013 Selesai
4603;6766;01/11/2013;;NEUSU ACEH;Baiturrahman;Pemisahan Bidang;01.01.02.08.02319;00053/2013;BC108099;6290/2013;Berkas No. 9396/2013 Selesai
4604;6767;01/11/2013;;NEUSU ACEH;Baiturrahman;Pemisahan Bidang;01.01.02.08.02318;00052/2013;BH761282;6291/2013;Berkas No. 9396/2013 Selesai
4605;6768;04/11/2013;;LAMJAME;Jaya Baru;Hak Tanggungan;01.01.08.03.00025;;AY988145;6753/2013;Berkas No. 10096/2013 Selesai
4606;6769;04/11/2013;;LAMGUGOB;Syah Kuala;Hak Tanggungan;;;8037385;6755/2013;Berkas No. 10098/2013 Selesai
4607;6770;04/11/2013;;PEUNAYONG;Kuta Alam;Hak Tanggungan;;;BH673374;6756/2013;Berkas No. 10099/2013 Selesai
4608;6771;04/11/2013;;LAKSANA;Kuta Alam;Hak Tanggungan;;;990237;6773/2013;Berkas No. 10142/2013 Selesai
4609;6772;04/11/2013;;GAMPONG JAWA;Kuta Raja;Hak Tanggungan;;;BE669125;6774/2013;Berkas No. 10144/2013 Selesai
4610;6773;04/11/2013;;LHONG RAYA;Banda Raya;Hak Tanggungan;;;BA142844;6775/2013;Berkas No. 10145/2013 Selesai
4611;6774;04/11/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;;;BH686401;6776/2013;Berkas No. 10146/2013 Selesai
4612;6775;04/11/2013;;JEULINGKE;Syah Kuala;Hak Tanggungan;01.01.04.01.00533;;AY843230;6781/2013;Berkas No. 10152/2013 Selesai
4613;6776;04/11/2013;;LAMLAGANG;Banda Raya;Hak Tanggungan;;;AV795900;6787/2013;Berkas No. 10149/2013 Selesai
4614;6777;04/11/2013;;LAMJABAT;Meuraxa;Pemisahan Bidang;01.01.03.11.00584;00023/2013;bh761288;6309/2013;Berkas No. 9436/2013 Selesai
4615;6778;04/11/2013;01010103102008;BEURAWE;Kuta Alam;Roya;;;AX382640;6891/2013;Berkas No. 10327/2013 Selesai
4616;6779;04/11/2013;01010314100034;GAMPONG BARO;Meuraxa;Roya;;;AG681958;6889/2013;Berkas No. 10324/2013 Selesai
4617;6780;04/11/2013;01010103100448;BEURAWE;Kuta Alam;Roya;;;AR727226;6883/2013;Berkas No. 10315/2013 Selesai
4618;6781;04/11/2013;01010806100450;LAMTEUMEN TIMUR;Jaya Baru;Roya;;;be668336;6888/2013;Berkas No. 10318/2013 Selesai
4619;6782;04/11/2013;01010208102047;NEUSU ACEH;Baiturrahman;Roya;;;AY990088;6873/2013;Berkas No. 10302/2013 Selesai
4620;6783;04/11/2013;01010208102046;NEUSU ACEH;Baiturrahman;Roya;;;AY990089;6872/2013;Berkas No. 10301/2013 Selesai
4621;6784;04/11/2013;01010306110129;DEAH BARO;Meuraxa;Peralihan Hak - Jual Beli;;;AY648379;6880/2013;Berkas No. 10310/2013 Selesai
4622;6785;04/11/2013;01010807110091;ULEE PATA;Jaya Baru;Peralihan Hak - Jual Beli;;;AY987977;6882/2013;Berkas No. 10311/2013 Selesai
4623;6786;04/11/2013;01010402110005;TIBANG;Syah Kuala;Peralihan Hak - Jual Beli;;;0;6879/2013;Berkas No. 10308/2013 Selesai
4624;6787;04/11/2013;01010706102091;PEUNYEURAT;Banda Raya;Peralihan Hak - Jual Beli;;;0;6870/2013;Berkas No. 10299/2013 Selesai
4625;6788;04/11/2013;01010109100398;LAMPULO;Kuta Alam;Peralihan Hak - Jual Beli;;;0;6876/2013;Berkas No. 10305/2013 Selesai
4626;6789;04/11/2013;;BEURAWE;Kuta Alam;Peralihan Hak - Jual Beli;;;BH761272;6875/2013;Berkas No. 10304/2013 Selesai
4627;6790;04/11/2013;01010909102145;DOY;Ulee Kareng;Peralihan Hak - Jual Beli;;;BH630428;6878/2013;Berkas No. 10307/2013 Selesai
4628;6791;04/11/2013;;ATEUK MUNJENG;Baiturrahman;Peralihan Hak - Pewarisan;;;0;6887/2013;Berkas No. 10316/2013 Selesai
4629;6792;04/11/2013;01010710100667;LAMLAGANG;Banda Raya;Peralihan Hak - Pewarisan;;;AO544175;6871/2013;Berkas No. 10300/2013 Selesai
4630;6793;04/11/2013;01010201102076;ATEUK PAHLAWAN;Baiturrahman;Peralihan Hak - Pembagian Hak Bersama;;;BA 147452;6881/2013;Berkas No. 10309/2013 Selesai
4631;6794;06/11/2013;;ILIE;Ulee Kareng;Hak Tanggungan;01.01.09.04.02380;;bh686742;6798/2013;Berkas No. 10190/2013 Selesai
4632;6795;06/11/2013;;SEUTUI;Baiturrahman;Hak Tanggungan;01.01.02.06.02065;;8223098;6803/2013;Berkas No. 10195/2013 Selesai
4633;6796;06/11/2013;;LAMPASEH ACEH;Meuraxa;Hak Tanggungan;;;AY984473;6804/2013;Berkas No. 10197/2013 Selesai
4634;6797;06/11/2013;;LAMTEH;Ulee Kareng;Hak Tanggungan;01.01.09.02.02221;;BH673437;6808/2013;Berkas No. 10201/2013 Selesai
4635;6798;06/11/2013;;LHONG RAYA;Banda Raya;Hak Tanggungan;01.01.07.01.02430;;0;6810/2013;Berkas No. 10203/2013 Selesai
4636;6799;06/11/2013;;LAMBHUK;Ulee Kareng;Hak Tanggungan;;;0;6812/2013;Berkas No. 10204/2013 Selesai
4637;6800;06/11/2013;;MERDUATI;Kuta Raja;Hak Tanggungan;;;BH762068;6813/2013;Berkas No. 10205/2013 Selesai
4638;6801;06/11/2013;;LAMPASEH KOTA;Kuta Raja;Hak Tanggungan;01.01.05.06.00295;;AY845561;6814/2013;Berkas No. 10206/2013 Selesai
4639;6802;06/11/2013;;LAMBHUK;Ulee Kareng;Hak Tanggungan;;;AU786482;6815/2013;Berkas No. 10207/2013 Selesai
4640;6803;06/11/2013;;PEUNITI;Baiturrahman;Hak Tanggungan;01.01.02.02.00210;;0;6816/2013;Berkas No. 10208/2013 Selesai
4641;6804;06/11/2013;;ATEUK MUNJENG;Baiturrahman;Hak Tanggungan;;;0;6833/2013;Berkas No. 10224/2013 Selesai
4642;6805;06/11/2013;01010607102069;SUKADAMAI;Lueng Bata;Roya;01010607.02077;SU.00005/2009;;6913/2013;
4643;6806;06/11/2013;01010201102178;ATEUK PAHLAWAN;Baiturrahman;Roya;01010201.02293;SU.00003/2011;;6912/2013;
4644;6810;06/11/2013;01010305102015;ALUE DEAH TEUNGOH;Meuraxa;Peralihan Hak - Jual Beli;01010305.00425;SU.00021/2008;;6901/2013;
4645;6811;06/11/2013;01010905100059;PANGO DEAH;Ulee Kareng;Peralihan Hak - Jual Beli;01010905.00063;SU.00011/2003;;6899/2013;
4646;6813;06/11/2013;01010107100677;PEUNAYONG;Kuta Alam;Peralihan Hak - Pewarisan;01010107.00422;SU.00066/2002;;6918/2013;
4647;6814;06/11/2013;01010316110180;LAMPASEH ACEH;Meuraxa;Peralihan Hak - Jual Beli;01010316.00471;SU.00180/2006;;6921/2013;
4648;6815;06/11/2013;01010207102172;ATEUK JAWO;Baiturrahman;Roya;01010207.02167;SU.00007/2009;;6920/2013;
4649;6827;06/11/2013;01010406102033;PINEUNG;Syah Kuala;Roya;01010406.02040;SU.00002/2006;;6923/2013;
4650;6829;06/11/2013;01010111100409;LAMBARO SKEP;Kuta Alam;Roya;01010111.00076;SU.00007/2001;;6922/2013;
4651;6858;07/11/2013;01010405100726;LAMGUGOB;Syah Kuala;Roya;01010405.02365;GS.00786/1996;;6933/2013;
4652;6859;07/11/2013;01010606102078;BATOH;Lueng Bata;Peralihan Hak - Pewarisan;01010606.02101;SU.00037/2006;;6932/2013;
4653;6860;07/11/2013;01010802100331;EMPEROM;Jaya Baru;Peralihan Hak - Penetapan atau Putusan Pengadilan;01010802.00152;SU.00018/2001;;6937/2013;
4654;6863;07/11/2013;01010804110082;BITAI;Jaya Baru;Peralihan Hak - Jual Beli;01010804.02048;SU.01081/2006;;6929/2013;
4655;6864;07/11/2013;01010601102215;LUENG BATA;Lueng Bata;Peralihan Hak - Jual Beli;01010601.02241;SU.00025/2010;;6928/2013;
4656;6865;07/11/2013;01010806110228;LAMTEUMEN TIMUR;Jaya Baru;Peralihan Hak - Hibah;01010806.00436;SU.00228/2006;;6926/2013;
4657;6869;07/11/2013;01010207102172;ATEUK JAWO;Baiturrahman;Peralihan Hak - Hibah;01010207.02167;SU.00007/2009;;6955/2013;
4658;6870;07/11/2013;01010808110184;GEUCEU MEUNARA;Jaya Baru;Peralihan Hak - Jual Beli;01010808.00357;SU.00184/2006;;6956/2013;
4659;6876;08/11/2013;01010502110242;PEULANGGAHAN;Kuta Raja;Roya;01010502.00617;SU.00242/2005;;6976/2013;
4660;6877;08/11/2013;01010803110155;LAMJAME;Jaya Baru;Roya;01010803.00153;SU.00153/2006;;6982/2013;
4661;6878;08/11/2013;01010901100064;CEURIH;Ulee Kareng;Roya;01010901.02383;GS.01274/1995;;6983/2013;
4662;6879;08/11/2013;01010606102065;BATOH;Lueng Bata;Roya;01010606.02057;SU.00024/2006;;6979/2013;
